ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 3;mg_omp_f90_gfortran;mg.f90:954-956;norm2u3_._omp_fn.0;Innermost;0.074999995529652;0.068494938313961;0.66889524459839;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 56;mg_omp_f90_gfortran;mg.f90:1019-1021;comm3_._omp_fn.0;Innermost;0.094999998807907;0.066592305898666;0.65031486749649;1.00;1.00;5.39;1.38;1;0.00;12.50;11.00;11.00;11.00;2.04;8.00
Loop 6;mg_omp_f90_gfortran;mg.f90:604-604,mg.f90:607-613,mg.f90:623-623;resid_._omp_fn.0;Outermost;0.074999995529652;0.042492233216763;0.41496279835701;1.41;1.01;1.32;1.91;10066;41.81;37.35;101.33;72.00;100.67;76.71;53.00
Loop 74;mg_omp_f90_gfortran;mg.f90:1143-1156;zran3_._omp_fn.1;Innermost;0.03999999910593;0.035515893250704;0.34683457016945;3.10;1.00;6.26;4.29;16;0.00;9.48;15.00;4.83;15.00;2.40;3.50
Loop 52;mg_omp_f90_gfortran;mg.f90:1035-1036;comm3_._omp_fn.0;Innermost;0.03999999910593;0.025368496775627;0.24773898720741;1.00;1.00;1.00;16.33;1;100.00;100.00;16.33;16.33;16.33;16.33;1.00
Loop 17;mg_omp_f90_gfortran;mg.f90:533-533,mg.f90:536-542,mg.f90:547-547;psinv_._omp_fn.0;Outermost;0.040000002831221;0.019660586491227;0.19199772179127;1.48;1.02;1.35;1.87;6034;40.16;34.20;92.33;62.33;90.33;68.37;49.50
Loop 60;mg_omp_f90_gfortran;mg.f90:695-703,mg.f90:706-711,mg.f90:716-716;rprj3_._omp_fn.0;Outermost;0.035000000149012;0.016489524394274;0.16103033721447;2.42;1.76;4.27;3.14;680;18.49;18.70;160.00;66.00;91.08;37.46;51.00
Loop 23;mg_omp_f90_gfortran;mg.f90:773-773,mg.f90:777-780,mg.f90:783-805;interp_._omp_fn.0;Outermost;0.035000000149012;0.016489524394274;0.16103033721447;1.53;1.02;1.26;3.97;1000012;67.32;56.08;172.67;113.00;168.55;137.43;43.50
Loop 55;mg_omp_f90_gfortran;mg.f90:1027-1028;comm3_._omp_fn.0;Innermost;0.029999999329448;0.013318461365998;0.13006296753883;1.00;1.00;1.00;16.33;1;100.00;100.00;16.33;16.33;16.33;16.33;1.00
Loop 14;mg_omp_f90_gfortran;mg.f90:1425-1425;zero3_._omp_fn.0;Single;0.0099999997764826;0.0031710620969534;0.030967373400927;1.00;1.00;13.71;6.40;16;0.00;6.25;16.00;16.00;16.00;1.17;2.50
Loop 2;mg_omp_f90_gfortran;mg.f90:953-956;norm2u3_._omp_fn.0;Outermost;0.0050000003539026;0.0019026373047382;0.018580423668027;1.53;1.05;1.39;3.15;254;56.86;41.74;28.33;18.50;26.93;20.44;9.00
Loop 12;mg_omp_f90_gfortran;mg.f90:1111-1114;zran3_._omp_fn.0;Innermost;0.0049999998882413;0.00063421239610761;0.0061934744007885;3.22;1.00;5.16;4.83;1;0.00;12.50;9.67;3.00;9.67;1.88;2.00
Loop 69;mg_omp_f90_gfortran;mg.f90:1351-1368;bubble;Single;0.0050000003539026;0.00063421239610761;0.0061934744007885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 10;mg_omp_f90_gfortran;mg.f90:1240-1240;zran3_._omp_fn.2;Single;0.0050000003539026;0.00063421239610761;0.0061934744007885;1.00;1.00;13.71;6.40;16;0.00;6.25;16.00;16.00;16.00;1.17;2.50
