node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;77725;77759;5;35;
lbw-Lenovo-G5000-IRH8;77725;77759;6;138;
lbw-Lenovo-G5000-IRH8;77725;77759;7;24;
lbw-Lenovo-G5000-IRH8;77725;77759;8;665;
lbw-Lenovo-G5000-IRH8;77725;77759;9;14;
lbw-Lenovo-G5000-IRH8;77725;77759;10;27;
lbw-Lenovo-G5000-IRH8;77725;77759;11;53;
lbw-Lenovo-G5000-IRH8;77725;77759;12;189;
lbw-Lenovo-G5000-IRH8;77725;77759;13;187;
lbw-Lenovo-G5000-IRH8;77725;77759;14;4;
lbw-Lenovo-G5000-IRH8;77725;77759;16;2078;
lbw-Lenovo-G5000-IRH8;77725;77761;1;106;
lbw-Lenovo-G5000-IRH8;77725;77761;2;318;
lbw-Lenovo-G5000-IRH8;77725;77761;3;33;
lbw-Lenovo-G5000-IRH8;77725;77761;4;248;
lbw-Lenovo-G5000-IRH8;77725;77761;5;26;
lbw-Lenovo-G5000-IRH8;77725;77761;6;359;
lbw-Lenovo-G5000-IRH8;77725;77761;7;76;
lbw-Lenovo-G5000-IRH8;77725;77761;8;383;
lbw-Lenovo-G5000-IRH8;77725;77761;9;27;
lbw-Lenovo-G5000-IRH8;77725;77761;10;14;
lbw-Lenovo-G5000-IRH8;77725;77761;11;76;
lbw-Lenovo-G5000-IRH8;77725;77761;12;148;
lbw-Lenovo-G5000-IRH8;77725;77761;13;258;
lbw-Lenovo-G5000-IRH8;77725;77761;16;1448;
lbw-Lenovo-G5000-IRH8;77725;77753;1;119;
lbw-Lenovo-G5000-IRH8;77725;77753;2;119;
lbw-Lenovo-G5000-IRH8;77725;77753;3;41;
lbw-Lenovo-G5000-IRH8;77725;77753;4;212;
lbw-Lenovo-G5000-IRH8;77725;77753;5;23;
lbw-Lenovo-G5000-IRH8;77725;77753;6;780;
lbw-Lenovo-G5000-IRH8;77725;77753;7;21;
lbw-Lenovo-G5000-IRH8;77725;77753;8;1399;
lbw-Lenovo-G5000-IRH8;77725;77753;9;38;
lbw-Lenovo-G5000-IRH8;77725;77753;10;25;
lbw-Lenovo-G5000-IRH8;77725;77753;11;85;
lbw-Lenovo-G5000-IRH8;77725;77753;12;97;
lbw-Lenovo-G5000-IRH8;77725;77753;13;547;
lbw-Lenovo-G5000-IRH8;77725;77753;16;2;
lbw-Lenovo-G5000-IRH8;77725;77757;1;188;
lbw-Lenovo-G5000-IRH8;77725;77757;2;426;
lbw-Lenovo-G5000-IRH8;77725;77757;3;69;
lbw-Lenovo-G5000-IRH8;77725;77757;4;1508;
lbw-Lenovo-G5000-IRH8;77725;77757;5;20;
lbw-Lenovo-G5000-IRH8;77725;77757;6;78;
lbw-Lenovo-G5000-IRH8;77725;77757;8;313;
lbw-Lenovo-G5000-IRH8;77725;77757;9;137;
lbw-Lenovo-G5000-IRH8;77725;77757;10;40;
lbw-Lenovo-G5000-IRH8;77725;77757;11;114;
lbw-Lenovo-G5000-IRH8;77725;77757;12;247;
lbw-Lenovo-G5000-IRH8;77725;77757;13;368;
lbw-Lenovo-G5000-IRH8;77725;77757;16;5;
lbw-Lenovo-G5000-IRH8;77725;77747;1;176;
lbw-Lenovo-G5000-IRH8;77725;77747;2;354;
lbw-Lenovo-G5000-IRH8;77725;77747;3;8;
lbw-Lenovo-G5000-IRH8;77725;77747;4;79;
lbw-Lenovo-G5000-IRH8;77725;77747;5;57;
lbw-Lenovo-G5000-IRH8;77725;77747;6;1621;
lbw-Lenovo-G5000-IRH8;77725;77747;7;1;
lbw-Lenovo-G5000-IRH8;77725;77747;9;34;
lbw-Lenovo-G5000-IRH8;77725;77747;10;42;
lbw-Lenovo-G5000-IRH8;77725;77747;11;93;
lbw-Lenovo-G5000-IRH8;77725;77747;12;353;
lbw-Lenovo-G5000-IRH8;77725;77747;13;506;
lbw-Lenovo-G5000-IRH8;77725;77747;14;184;
