node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;61368;61393;8;1552;
lbw-Lenovo-G5000-IRH8;61368;61393;9;50;
lbw-Lenovo-G5000-IRH8;61368;61393;10;26;
lbw-Lenovo-G5000-IRH8;61368;61393;11;33;
lbw-Lenovo-G5000-IRH8;61368;61393;12;172;
lbw-Lenovo-G5000-IRH8;61368;61393;13;119;
lbw-Lenovo-G5000-IRH8;61368;61393;14;48;
lbw-Lenovo-G5000-IRH8;61368;61397;1;33;
lbw-Lenovo-G5000-IRH8;61368;61397;2;43;
lbw-Lenovo-G5000-IRH8;61368;61397;4;55;
lbw-Lenovo-G5000-IRH8;61368;61397;5;39;
lbw-Lenovo-G5000-IRH8;61368;61397;6;213;
lbw-Lenovo-G5000-IRH8;61368;61397;7;2;
lbw-Lenovo-G5000-IRH8;61368;61397;8;177;
lbw-Lenovo-G5000-IRH8;61368;61397;9;11;
lbw-Lenovo-G5000-IRH8;61368;61397;10;7;
lbw-Lenovo-G5000-IRH8;61368;61397;11;4;
lbw-Lenovo-G5000-IRH8;61368;61397;12;81;
lbw-Lenovo-G5000-IRH8;61368;61397;13;191;
lbw-Lenovo-G5000-IRH8;61368;61397;15;2547;
lbw-Lenovo-G5000-IRH8;61368;61397;16;1;
lbw-Lenovo-G5000-IRH8;61368;61390;1;17;
lbw-Lenovo-G5000-IRH8;61368;61390;2;41;
lbw-Lenovo-G5000-IRH8;61368;61390;3;24;
lbw-Lenovo-G5000-IRH8;61368;61390;5;11;
lbw-Lenovo-G5000-IRH8;61368;61390;6;646;
lbw-Lenovo-G5000-IRH8;61368;61390;7;95;
lbw-Lenovo-G5000-IRH8;61368;61390;8;426;
lbw-Lenovo-G5000-IRH8;61368;61390;9;14;
lbw-Lenovo-G5000-IRH8;61368;61390;10;41;
lbw-Lenovo-G5000-IRH8;61368;61390;11;35;
lbw-Lenovo-G5000-IRH8;61368;61390;12;75;
lbw-Lenovo-G5000-IRH8;61368;61390;13;114;
lbw-Lenovo-G5000-IRH8;61368;61390;14;1863;
lbw-Lenovo-G5000-IRH8;61368;61390;15;4;
lbw-Lenovo-G5000-IRH8;61368;61394;1;187;
lbw-Lenovo-G5000-IRH8;61368;61394;2;224;
lbw-Lenovo-G5000-IRH8;61368;61394;3;19;
lbw-Lenovo-G5000-IRH8;61368;61394;4;723;
lbw-Lenovo-G5000-IRH8;61368;61394;5;34;
lbw-Lenovo-G5000-IRH8;61368;61394;6;86;
lbw-Lenovo-G5000-IRH8;61368;61394;9;82;
lbw-Lenovo-G5000-IRH8;61368;61394;10;107;
lbw-Lenovo-G5000-IRH8;61368;61394;11;65;
lbw-Lenovo-G5000-IRH8;61368;61394;12;307;
lbw-Lenovo-G5000-IRH8;61368;61394;13;472;
lbw-Lenovo-G5000-IRH8;61368;61394;14;464;
lbw-Lenovo-G5000-IRH8;61368;61394;15;613;
